蔬菜,香菇,3.5,5.25,7.0,,冀,斤,2023-04-20 00:00:00
蔬菜,白玉菇,2.8,3.15,3.5,,冀豫京,斤,2023-04-20 00:00:00
蔬菜,口蘑,7.0,7.5,8.0,,冀闽,斤,2023-04-20 00:00:00
蔬菜,杏鲍菇,2.5,2.75,3.0,,苏豫津,斤,2023-04-20 00:00:00
蔬菜,金针菇,2.5,3.0,3.5,,辽鲁京,斤,2023-04-20 00:00:00
蔬菜,油菜,1.0,1.25,1.5,,,斤,2023-04-20 00:00:00
蔬菜,小白菜,1.3,1.4,1.5,,,斤,2023-04-20 00:00:00
蔬菜,油麦菜,1.5,1.75,2.0,,,斤,2023-04-20 00:00:00
水果,蟠桃,17.0,19.5,22.0,,,斤,2023-04-20 00:00:00
水果,春雪,8.0,11.0,14.0,,,斤,2023-04-20 00:00:00
水果,黄油桃,8.0,10.5,13.0,,,斤,2023-04-20 00:00:00
水果,黄毛桃,16.0,18.0,20.0,,,斤,2023-04-20 00:00:00
水果,猕猴桃,4.5,5.25,6.0,徐香,,斤,2023-04-20 00:00:00
水果,猕猴桃,3.0,3.5,4.0,海沃德,,斤,2023-04-20 00:00:00
水果,李子,11.0,13.0,15.0,,,斤,2023-04-20 00:00:00
水果,金太阳杏,12.0,12.5,13.0,,,斤,2023-04-20 00:00:00
水果,凯特杏,12.5,12.75,13.0,,,斤,2023-04-20 00:00:00
水果,无籽小号-大号,1.9,1.95,2.0,,,斤,2023-04-20 00:00:00
水果,麒麟,3.0,3.4,3.8,甜蜜蜜,,斤,2023-04-20 00:00:00
水果,黑美人,2.2,2.25,2.3,,,斤,2023-04-20 00:00:00
水果,特小凤,3.0,3.25,3.5,,,斤,2023-04-20 00:00:00
水果,L600吊秧瓜,3.5,4.0,4.5,,,斤,2023-04-20 00:00:00
水果,甜王,2.4,2.5,2.6,,,斤,2023-04-20 00:00:00
水果,国产香蕉,3.6,3.8,4.0,,,斤,2023-04-20 00:00:00
水果,南美、菲律宾香蕉,4.1,4.35,4.6,,,斤,2023-04-20 00:00:00
水果,泰国香蕉,9.0,10.0,11.0,帝王蕉,,斤,2023-04-20 00:00:00
水果,晓蜜25号,3.0,3.3,3.6,,,斤,2023-04-20 00:00:00
水果,玉菇,4.1,4.3,4.5,奶香蜜,,斤,2023-04-20 00:00:00
蔬菜,油豆,4.0,5.0,6.0,,鲁辽,斤,2023-04-20 00:00:00
蔬菜,毛豆,4.0,4.5,5.0,,海云粤,斤,2023-04-20 00:00:00
蔬菜,花生,6.0,6.25,6.5,,海,斤,2023-04-20 00:00:00
蔬菜,玉米,2.0,2.1,2.2,黄,海云,斤,2023-04-20 00:00:00
蔬菜,玉米,2.3,2.4,2.5,白\花,海云,斤,2023-04-20 00:00:00
蔬菜,苦瓜,3.0,3.25,3.5,,鲁冀,斤,2023-04-20 00:00:00
蔬菜,丝瓜,2.3,3.65,5.0,长\短,冀鲁,斤,2023-04-20 00:00:00
蔬菜,西葫芦,0.7,0.85,1.0,袋\箱,鲁,斤,2023-04-20 00:00:00
蔬菜,贝贝南瓜,2.1,2.45,2.8,,粤桂云鲁,斤,2023-04-20 00:00:00
蔬菜,金丝南瓜,2.7,2.85,3.0,,粤桂,斤,2023-04-20 00:00:00
蔬菜,板栗南瓜,2.5,2.65,2.8,,粤桂,斤,2023-04-20 00:00:00
蔬菜,南北瓜,1.3,1.55,1.8,,冀琼,斤,2023-04-20 00:00:00
蔬菜,尖椒,1.5,2.15,2.8,袋\箱,冀辽鲁蒙,斤,2023-04-20 00:00:00
蔬菜,红尖椒,4.5,5.0,5.5,,鲁冀,斤,2023-04-20 00:00:00
蔬菜,美人椒,8.0,9.5,11.0,,鲁云,斤,2023-04-20 00:00:00
蔬菜,螺丝椒,2.8,3.9,5.0,,鲁冀,斤,2023-04-20 00:00:00
蔬菜,柿子椒,1.6,2.2,2.8,袋\箱,鲁冀辽,斤,2023-04-20 00:00:00
蔬菜,线椒,4.5,4.75,5.0,新,鲁冀,斤,2023-04-20 00:00:00
蔬菜,杭椒,3.8,3.8,3.8,,鲁冀辽,斤,2023-04-20 00:00:00
蔬菜,小米椒,8.0,8.5,9.0,,云,斤,2023-04-20 00:00:00
蔬菜,紫苏叶,6.0,7.25,8.5,,,斤,2023-04-20 00:00:00
蔬菜,豌豆苗,4.0,4.5,5.0,,,斤,2023-04-20 00:00:00
蔬菜,快菜,0.8,1.0,1.2,,,斤,2023-04-20 00:00:00
蔬菜,苦菊,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
蔬菜,穿心莲,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
蔬菜,木耳菜,4.5,4.75,5.0,,,斤,2023-04-20 00:00:00
水果,椰青,6.0,6.5,7.0,,,个,2023-04-20 00:00:00
水果,菠萝,2.0,2.25,2.5,箱装（上六下六）,,斤,2023-04-20 00:00:00
水果,圣女果,6.0,6.5,7.0,千禧,,斤,2023-04-20 00:00:00
水果,百香果,12.0,13.5,15.0,,,斤,2023-04-20 00:00:00
水果,黑枣,6.0,8.5,11.0,,,斤,2023-04-20 00:00:00
水果,人参果,6.5,7.0,7.5,,,斤,2023-04-20 00:00:00
水果,草莓,6.0,8.5,11.0,甜宝（奶油）,,斤,2023-04-20 00:00:00
水果,草莓,11.0,12.5,14.0,九九,,斤,2023-04-20 00:00:00
水果,蓝莓,50.0,60.0,70.0,,,斤,2023-04-20 00:00:00
水果,火龙果,7.0,8.5,10.0,红,,斤,2023-04-20 00:00:00
水果,火龙果,5.0,6.0,7.0,白,,斤,2023-04-20 00:00:00
水果,木瓜,5.5,5.75,6.0,,,斤,2023-04-20 00:00:00
水果,桑葚,6.5,6.75,7.0,,,斤,2023-04-20 00:00:00
水果,柠檬,4.5,5.0,5.5,,,斤,2023-04-20 00:00:00
肉禽蛋,猪脑,23.0,24.0,25.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪肚,23.0,23.0,23.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪板油,5.5,6.0,6.5,,,斤,2023-04-20 00:00:00
肉禽蛋,肥膘肉,3.0,4.0,5.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪腰子,15.0,15.0,15.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪心,8.0,8.0,8.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪肝,4.0,4.0,4.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪肺,3.0,3.0,3.0,,,个,2023-04-20 00:00:00
肉禽蛋,猪皮,4.0,4.5,5.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪肠头,20.0,20.0,20.0,,,斤,2023-04-20 00:00:00
肉禽蛋,猪肠,19.0,19.0,19.0,,,斤,2023-04-20 00:00:00
肉禽蛋,整牛,31.0,31.25,31.5,,,斤,2023-04-20 00:00:00
肉禽蛋,牛前腱,36.0,36.0,36.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛后腱,35.0,35.5,36.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛前腿,32.0,32.25,32.5,,,斤,2023-04-20 00:00:00
肉禽蛋,牛后腿,32.0,32.25,32.5,,,斤,2023-04-20 00:00:00
肉禽蛋,牛腰窝,33.0,33.5,34.0,,,斤,2023-04-20 00:00:00
肉禽蛋,肥牛,30.0,31.5,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛柳,36.0,36.5,37.0,里脊,,斤,2023-04-20 00:00:00
肉禽蛋,精牛柳,38.0,38.5,39.0,,,斤,2023-04-20 00:00:00
水果,山楂,2.0,3.0,4.0,,,斤,2023-04-20 00:00:00
水果,山楂,4.0,5.0,6.0,小金星,,斤,2023-04-20 00:00:00
水果,姑娘果（灯笼果）,10.0,15.0,20.0,,,斤,2023-04-20 00:00:00
水果,鸭梨,2.7,2.85,3.0,,,斤,2023-04-20 00:00:00
水果,雪花梨,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
水果,皇冠梨,3.5,3.85,4.2,纸箱,,斤,2023-04-20 00:00:00
水果,南果梨,2.5,3.0,3.5,,,斤,2023-04-20 00:00:00
水果,丰水梨,4.2,4.4,4.6,,,斤,2023-04-20 00:00:00
水果,酥梨,3.4,3.65,3.9,,,斤,2023-04-20 00:00:00
水果,红香酥梨,3.3,3.45,3.6,,,斤,2023-04-20 00:00:00
水果,库尔勒香梨,6.0,6.5,7.0,,,斤,2023-04-20 00:00:00
水果,秋月梨,5.5,5.65,5.8,,,斤,2023-04-20 00:00:00
水果,耙耙柑、丑橘,5.5,7.75,10.0,,,斤,2023-04-20 00:00:00
水果,鄂、湘、川脐橙,3.0,4.0,5.0,,,斤,2023-04-20 00:00:00
水果,血橙,3.5,4.15,4.8,二月红,,斤,2023-04-20 00:00:00
水果,沃柑,2.8,3.9,5.0,贵妃柑,,斤,2023-04-20 00:00:00
水果,伦晚脐橙,3.0,4.25,5.5,,,斤,2023-04-20 00:00:00
水果,芦柑,2.3,2.75,3.2,,,斤,2023-04-20 00:00:00
水果,金桔,4.0,7.0,10.0,,,斤,2023-04-20 00:00:00
水果,油桃,6.0,10.0,14.0,,,斤,2023-04-20 00:00:00
肉禽蛋,去骨羊前腿,34.0,34.0,34.0,,,斤,2023-04-20 00:00:00
肉禽蛋,去骨羊后腿,35.0,35.5,36.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊腰窝,33.0,33.0,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊肉片,28.0,30.5,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊腰子,14.0,14.0,14.0,挂油,,个,2023-04-20 00:00:00
肉禽蛋,羊蝎子,14.0,14.5,15.0,普通,,斤,2023-04-20 00:00:00
肉禽蛋,羊蝎子,26.0,26.0,26.0,精品,,斤,2023-04-20 00:00:00
肉禽蛋,羊排骨,26.0,26.5,27.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊尾巴油,8.0,8.0,8.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊小腿,20.0,20.5,21.0,羊棒,,斤,2023-04-20 00:00:00
肉禽蛋,羊腱子肉,35.0,35.5,36.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊蹄,15.0,15.0,15.0,水褪,,斤,2023-04-20 00:00:00
肉禽蛋,羊头,13.0,13.0,13.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊肝,7.0,7.0,7.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊心,17.0,17.0,17.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊肠,14.0,14.0,14.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊肚,20.0,20.0,20.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊鞭,75.0,75.0,75.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊宝,35.0,36.5,38.0,,,斤,2023-04-20 00:00:00
肉禽蛋,羊骨头,10.0,10.0,10.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛腩,32.0,32.5,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛林,32.0,32.25,32.5,,,斤,2023-04-20 00:00:00
肉禽蛋,牛金钱腱,50.0,50.0,50.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛筋头巴脑,29.0,29.5,30.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛宝,20.0,20.0,20.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛鞭,60.0,65.0,70.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛油,5.0,5.0,5.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛心,10.0,10.0,10.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛舌,40.0,40.0,40.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛骨,4.0,4.0,4.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛排骨,30.0,30.0,30.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛蹄筋,27.0,27.5,28.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛板筋,35.0,35.5,36.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛心管,45.0,45.0,45.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛肚,18.0,20.0,22.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛腰子,13.0,14.0,15.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛尾,28.0,30.5,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛百叶,43.0,44.0,45.0,,,斤,2023-04-20 00:00:00
肉禽蛋,牛上脑,32.0,32.5,33.0,,,斤,2023-04-20 00:00:00
肉禽蛋,整羊,26.5,26.5,26.5,,,斤,2023-04-20 00:00:00
水果,台农,5.0,5.5,6.0,小,,斤,2023-04-20 00:00:00
水果,台农,7.0,9.0,8.0,大,,斤,2023-04-20 00:00:00
水果,青皮芒,5.0,5.25,5.5,,,斤,2023-04-20 00:00:00
水果,贵妃芒,7.0,7.5,8.0,,,斤,2023-04-20 00:00:00
水果,澳芒,10.0,10.5,11.0,,,斤,2023-04-20 00:00:00
水果,高乐蜜,6.5,6.75,7.0,,,斤,2023-04-20 00:00:00
水果,水仙芒,7.0,7.5,8.0,,,斤,2023-04-20 00:00:00
水果,红灯,20.0,25.0,30.0,,,斤,2023-04-20 00:00:00
水果,水晶,35.0,37.5,40.0,,,斤,2023-04-20 00:00:00
水果,美早,25.0,47.5,70.0,,,斤,2023-04-20 00:00:00
水果,布鲁克斯,25.0,30.0,35.0,,,斤,2023-04-20 00:00:00
水果,沙蜜托,20.0,25.0,30.0,,,斤,2023-04-20 00:00:00
肉禽蛋,白条猪,8.8,8.8,8.8,瘦,,斤,2023-04-20 00:00:00
肉禽蛋,白条猪,7.75,7.75,7.75,肥,,斤,2023-04-20 00:00:00
肉禽蛋,前臀尖,8.0,8.25,8.5,瘦,,斤,2023-04-20 00:00:00
肉禽蛋,前臀尖,7.5,7.75,8.0,肥,,斤,2023-04-20 00:00:00
肉禽蛋,后臀尖,8.0,8.25,8.5,瘦,,斤,2023-04-20 00:00:00
肉禽蛋,后臀尖,7.5,7.75,8.0,肥,,斤,2023-04-20 00:00:00
肉禽蛋,五花肉,10.0,10.5,11.0,瘦,,斤,2023-04-20 00:00:00
肉禽蛋,五花肉,9.0,9.5,10.0,肥,,斤,2023-04-20 00:00:00
蔬菜,奶白菜,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
蔬菜,散生菜,1.2,1.35,1.5,,,斤,2023-04-20 00:00:00
蔬菜,香葱,1.2,2.1,3.0,,,斤,2023-04-20 00:00:00
蔬菜,茼蒿,3.0,3.25,3.5,,,斤,2023-04-20 00:00:00
蔬菜,蒿子秆,1.5,1.75,2.0,,,斤,2023-04-20 00:00:00
蔬菜,水萝卜,1.5,1.75,2.0,,,斤,2023-04-20 00:00:00
蔬菜,樱桃萝卜,1.7,1.85,2.0,,,斤,2023-04-20 00:00:00
蔬菜,香芹,2.0,2.25,2.5,,,斤,2023-04-20 00:00:00
蔬菜,菠菜,1.5,2.5,3.5,,,斤,2023-04-20 00:00:00
蔬菜,苋菜,2.0,2.25,2.5,,,斤,2023-04-20 00:00:00
蔬菜,菊花菜,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
蔬菜,黄心菜,5.0,5.5,6.0,,,斤,2023-04-20 00:00:00
蔬菜,青蒜,1.5,1.75,2.0,,,斤,2023-04-20 00:00:00
蔬菜,盖菜,1.0,1.25,1.5,,,斤,2023-04-20 00:00:00
蔬菜,芥兰,2.0,2.25,2.5,,,斤,2023-04-20 00:00:00
蔬菜,菜心,2.2,2.35,2.5,,,斤,2023-04-20 00:00:00
蔬菜,空心菜,3.0,3.25,3.5,,,斤,2023-04-20 00:00:00
蔬菜,鸡毛菜,3.0,3.25,3.5,,,斤,2023-04-20 00:00:00
蔬菜,荠菜,6.0,6.5,7.0,,,斤,2023-04-20 00:00:00
蔬菜,荆芥,2.5,2.75,3.0,,,斤,2023-04-20 00:00:00
水产,多春鱼,14.0,14.5,15.0,鲜,,斤,2023-04-20 00:00:00
水产,燕鲅,20.0,21.0,22.0,鲜,,斤,2023-04-20 00:00:00
水产,鲐鲅,5.0,5.5,6.0,<300g/冻,,斤,2023-04-20 00:00:00
水产,小黄花鱼,6.0,7.0,8.0,冻,,斤,2023-04-20 00:00:00
水产,鲽鱼,28.0,29.0,30.0,750g/冻,,斤,2023-04-20 00:00:00
水产,多宝鱼,35.0,35.5,36.0,活,,斤,2023-04-20 00:00:00
水产,石斑鱼,53.0,54.0,55.0,活,,斤,2023-04-20 00:00:00
水产,鳕鱼,7.0,7.5,8.0,冻,,斤,2023-04-20 00:00:00
水产,牛尾巴鱼,8.0,13.0,18.0,鲜,,斤,2023-04-20 00:00:00
水产,小公鱼,13.0,14.0,15.0,鲜,,斤,2023-04-20 00:00:00
水产,带鱼,8.0,9.0,10.0,100g-200g/冻,网,斤,2023-04-20 00:00:00
水产,带鱼,14.0,15.0,16.0,300g-500g/冻,网,斤,2023-04-20 00:00:00
水产,带鱼,18.0,18.5,19.0,500g-700g/冻,网,斤,2023-04-20 00:00:00
水产,带鱼,12.0,13.0,14.0,100g-200g/冻,吊,斤,2023-04-20 00:00:00
水产,带鱼,18.0,18.5,19.0,300g-500g/冻,吊,斤,2023-04-20 00:00:00
水产,带鱼,20.0,20.5,21.0,500g-700g/冻,吊,斤,2023-04-20 00:00:00
水产,黄花鱼,16.0,16.5,17.0,250g左右/鲜,国产,斤,2023-04-20 00:00:00
水产,黄花鱼,18.0,18.5,19.0,500g左右/鲜,国产,斤,2023-04-20 00:00:00
水产,黄花鱼,19.0,20.0,21.0,750g左右/鲜,国产,斤,2023-04-20 00:00:00
